,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU5036,NA,NA,NA,NA,NA,NA,NA
OTU5037,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA
OTU5038,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU5039,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU5040,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU5041,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5042,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Chromocyphellaceae,Chromocyphella,Chromocyphella muscicola
OTU5043,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,NA,NA,NA
OTU5044,Metazoa,Cnidaria,Myxosporea,Multivalvulida,NA,NA,NA
OTU5045,Fungi,Ascomycota,Lecanoromycetes,NA,NA,Sarea,Sarea difformis
OTU5046,NA,NA,NA,NA,NA,NA,NA
OTU5047,Fungi,Ascomycota,Eurotiomycetes,Mycocaliciales,NA,NA,NA
OTU5049,NA,NA,NA,NA,NA,NA,NA
OTU5051,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA
OTU5052,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5053,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5054,Metazoa,Porifera,Hexactinellida,Hexactinosida,NA,NA,NA
OTU5055,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,NA,NA,NA
OTU5056,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU5057,Metazoa,Cnidaria,Hydrozoa,Hydroidolina,NA,NA,NA
OTU5058,Stramenopila,Oomycota,Oomycetes,Peronosporales,NA,NA,NA
OTU5059,Fungi,NA,NA,NA,NA,NA,NA
OTU5060,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Crocicreas,Crocicreas epicalamia
OTU5062,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU5063,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,NA,NA,NA
OTU5064,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Tiarosporella,NA
OTU5065,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,NA,NA
OTU5066,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU5067,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Oidiodendron periconioides
OTU5068,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU5069,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5070,Protista,NA,NA,NA,NA,NA,NA
OTU5071,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,NA
OTU5072,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA
OTU5073,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5074,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5075,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5077,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Leohumicola,Leohumicola minima
OTU5079,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,NA,NA
OTU5080,NA,NA,NA,NA,NA,NA,NA
OTU5081,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5082,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma terricola
OTU5083,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,NA,NA,NA
OTU5084,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU5086,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Xenasmataceae,Phlebiella,Phlebiella christiansenii
OTU5088,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5089,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5090,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU5091,Alveolata,Apicomplexa,Aconoidasida,NA,NA,NA,NA
OTU5092,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita exitialis
OTU5093,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA
OTU5094,NA,NA,NA,NA,NA,NA,NA
OTU5096,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,NA,NA,NA
OTU5097,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5098,Fungi,Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Camarops,Camarops tubulina
OTU5099,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5100,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU5101,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
OTU5102,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Conferticium,Conferticium ochraceum
OTU5103,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces wortmannii
OTU5104,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU5105,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU5106,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Tetragoniomyces,Tetragoniomyces uliginosus
OTU5107,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU5108,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Polysporina,NA
OTU5109,Fungi,NA,NA,NA,NA,NA,NA
OTU5110,Fungi,Ascomycota,Lecanoromycetes,Ostropales,NA,NA,NA
OTU5111,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,NA
OTU5112,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5113,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia centrifuga
OTU5114,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU5115,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU5116,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5117,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU5118,Filasteriae,NA,Filasterea,NA,NA,NA,NA
OTU5119,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5120,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5121,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,NA,NA
OTU5122,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU5123,Fungi,NA,NA,NA,NA,NA,NA
OTU5124,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU5125,Fungi,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Phialocephala,NA
OTU5126,Stramenopila,Oomycota,Oomycetes,Pythiales,NA,NA,NA
OTU5127,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius barrowsii
OTU5128,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU5129,Stramenopila,Ochrophyta,Synurophyceae,NA,NA,NA,NA
OTU5130,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU5131,Stramenopila,Oomycota,Oomycetes,Peronosporales,NA,NA,NA
OTU5132,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,Cladonia bellidiflora
OTU5133,Alveolata,Apicomplexa,Aconoidasida,NA,NA,NA,NA
OTU5134,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5135,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU5136,Stramenopila,Oomycota,Oomycetes,Peronosporales,NA,NA,NA
OTU5137,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5138,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,NA,NA,NA
OTU5139,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus canadensis
OTU5140,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU5141,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA
OTU5142,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU5144,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5145,Metazoa,Nematomorpha,Gordiida,NA,NA,NA,NA
OTU5146,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,NA,NA,NA
OTU5147,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Mollisia,NA
OTU5148,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5149,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU5150,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU5151,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU5152,NA,NA,NA,NA,NA,NA,NA
OTU5153,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5154,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU5155,NA,NA,NA,NA,NA,NA,NA
OTU5156,Fungi,Ascomycota,Orbiliomycetes,NA,NA,NA,NA
OTU5157,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU5158,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA
OTU5159,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU5160,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5161,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5162,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5163,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,NA,NA,NA
OTU5165,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU5166,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU5167,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5168,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,NA,NA,NA
OTU5169,Fungi,NA,NA,NA,NA,NA,NA
OTU5170,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU5171,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5172,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physcia,Physcia adscendens
OTU5173,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU5174,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,NA,NA
OTU5175,Fungi,Ascomycota,Lecanoromycetes,NA,NA,NA,NA
OTU5176,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU5177,Alveolata,Apicomplexa,Aconoidasida,NA,NA,NA,NA
OTU5178,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5179,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5180,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU5181,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita exitialis
OTU5182,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU5183,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5184,Fungi,NA,NA,NA,NA,NA,NA
OTU5185,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5186,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU5187,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,NA,NA,NA
OTU5188,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Lipomycetaceae,Lipomyces,Lipomyces tetrasporus
OTU5189,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,NA,NA,NA
OTU5190,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU5191,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5192,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5193,Protista,NA,NA,NA,NA,NA,NA
OTU5194,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5195,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,NA,NA
OTU5196,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU5197,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Rachicladosporium,NA
OTU5198,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,NA
OTU5199,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus brunneidiscus
OTU5200,Fungi,NA,NA,NA,NA,NA,NA
OTU5202,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA
OTU5203,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU5204,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Heterocephalacria,NA
OTU5205,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,NA,NA
OTU5207,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU5208,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5209,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU5210,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU5211,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5212,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5213,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5214,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU5216,NA,NA,NA,NA,NA,NA,NA
OTU5217,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU5218,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5219,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU5220,Fungi,Ascomycota,Dothideomycetes,Venturiales,NA,NA,NA
OTU5221,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,NA
OTU5222,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU5223,Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
OTU5224,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum tofieldiae
OTU5225,Fungi,Ascomycota,Lecanoromycetes,NA,NA,NA,NA
OTU5226,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU5227,Fungi,Ascomycota,Dothideomycetes,Myriangiales,NA,NA,NA
OTU5228,NA,NA,NA,NA,NA,NA,NA
OTU5229,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma setigerum
OTU5230,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5231,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5232,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU5233,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU5234,NA,NA,NA,NA,NA,NA,NA
OTU5235,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU5236,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU5238,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU5239,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA
OTU5240,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU5241,Fungi,Ascomycota,Orbiliomycetes,NA,NA,NA,NA
OTU5242,Fungi,NA,NA,NA,NA,NA,NA
OTU5243,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU5245,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU5246,Fungi,Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Apiorhynchostoma,Apiorhynchostoma curreyi
OTU5247,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU5248,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5250,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza moseri
OTU5251,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU5252,NA,NA,NA,NA,NA,NA,NA
OTU5253,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita exitialis
OTU5254,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Lipomycetaceae,Lipomyces,NA
OTU5255,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5256,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium penicillioides
OTU5257,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5258,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA
OTU5259,Metazoa,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA
OTU5260,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU5261,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5262,NA,NA,NA,NA,NA,NA,NA
OTU5263,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA
OTU5264,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,NA,NA,NA
OTU5265,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,Sistotrema,NA
OTU5266,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5267,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,Fusidium,NA
OTU5268,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU5269,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Pectenia,NA
OTU5272,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5273,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,NA
OTU5274,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA
OTU5275,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU5276,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Calyptella,Calyptella capula
OTU5278,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,NA
OTU5279,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU5280,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hyponectriaceae,NA,NA
OTU5281,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,NA,NA,NA
OTU5282,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5283,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU5284,Fungi,Basidiomycota,Pucciniomycetes,Helicobasidiales,NA,NA,NA
OTU5285,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU5286,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5287,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU5289,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,Crepidotus applanatus
OTU5290,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU5291,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA
OTU5293,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU5294,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU5295,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5296,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,NA,NA,NA
OTU5297,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Cadophora,NA
OTU5299,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita exitialis
OTU5300,NA,NA,NA,NA,NA,NA,NA
OTU5301,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU5302,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU5303,Protista,NA,NA,NA,NA,NA,NA
OTU5304,Metazoa,Annelida,Clitellata,Tubificida,NA,NA,NA
OTU5306,NA,NA,NA,NA,NA,NA,NA
OTU5307,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU5308,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Bullera,Bullera alba
OTU5309,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU5310,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5311,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
OTU5312,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU5313,Fungi,NA,NA,NA,NA,NA,NA
OTU5314,Ichthyosporia,NA,Ichthyosporea,Ichthyophonida,NA,NA,NA
OTU5315,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU5316,Fungi,Olpidiomycota,NA,NA,NA,NA,NA
OTU5318,NA,NA,NA,NA,NA,NA,NA
OTU5319,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU5320,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU5321,Metazoa,Cnidaria,Myxosporea,Multivalvulida,NA,NA,NA
OTU5322,Protista,NA,NA,NA,NA,NA,NA
OTU5323,Metazoa,Platyhelminthes,Cestoda,Cyclophyllidea,NA,NA,NA
OTU5325,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5326,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,NA,NA,NA
OTU5327,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,NA,NA,NA
OTU5328,Stramenopila,Oomycota,Oomycetes,Peronosporales,NA,NA,NA
OTU5331,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5332,Stramenopila,Ochrophyta,Synurophyceae,NA,NA,NA,NA
OTU5333,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma chrysanthemicola
OTU5334,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
OTU5335,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,NA
OTU5336,Protista,NA,NA,NA,NA,NA,NA
OTU5337,Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,NA,NA,NA
OTU5339,Protista,NA,NA,NA,NA,NA,NA
OTU5340,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,NA,NA,NA
OTU5341,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU5342,Fungi,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Hysterangium,Hysterangium crassirhachis
OTU5343,Metazoa,Nematomorpha,Gordiida,NA,NA,NA,NA
OTU5344,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,NA
OTU5345,NA,NA,NA,NA,NA,NA,NA
OTU5346,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,NA
OTU5347,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5348,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius comptulus
OTU5349,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5350,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5351,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,Amaurodon viridis
OTU5352,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU5353,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA
OTU5354,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU5355,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU5356,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5358,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5359,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5360,NA,NA,NA,NA,NA,NA,NA
OTU5363,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU5364,NA,NA,NA,NA,NA,NA,NA
OTU5365,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU5366,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,NA
OTU5367,Fungi,NA,NA,NA,NA,NA,NA
OTU5368,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Verrucaria,NA
OTU5369,Metazoa,Nematomorpha,Gordiida,NA,NA,NA,NA
OTU5370,Metazoa,Porifera,Demospongiae,Verongida,NA,NA,NA
OTU5371,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,NA,NA,NA
OTU5372,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5373,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA
OTU5374,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma naviculosporum
OTU5375,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete cinnamomea
OTU5376,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU5377,Protista,NA,NA,NA,NA,NA,NA
OTU5378,Ichthyosporia,NA,Ichthyosporea,Ichthyophonida,NA,NA,NA
OTU5379,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
